level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
376,1129,15,20,1,143.15,0.1997,140.9039024,2.600082476,0.565865149
377,1134,17,20,19,143.15,0.1997,140.9039024,2.600082476,0.565865149
378,140,104,6,15,149.33,0.418,140.8953659,2.599660087,0.565807355
379,35,102,6,13,154.97,0.2866,140.8839024,2.599092878,0.565729746
380,1092,121,9,18,153.76,0.582,140.6292683,2.586493599,0.564005829
381,952,120,7,22,152.15,0.4592,140.5739024,2.5837541,0.563630992
382,7527,223WC,2W,12,150.38,0.9436,140.5702439,2.583573076,0.563606223
383,496,112,7,1,152.15,0.4586,140.5373171,2.581943859,0.563383303
384,7058,223,1,11,146.37,0.8699,140.5097561,2.580580144,0.56319671
385,7545,225,1,16,146.37,0.8699,140.5097561,2.580580144,0.56319671
386,462,112,5,12,148.68,0.3372,140.4829268,2.579252633,0.563015072
387,224,105,4,9,142.22,0.5408,140.4819512,2.57920436,0.563008467
388,918,120,6,11,150.23,0.3862,140.4117073,2.575728697,0.562532903
389,909,120,5,3,149.3,0.3556,140.4,2.57514942,0.562453643
390,477,112,6,12,150.23,0.3843,140.2709756,2.568765302,0.561580125
391,141,104,6,16,149.24,0.4243,140.2507317,2.567763636,0.561443071
392,951,120,7,21,152.17,0.4527,140.1226829,2.561427791,0.560576158
393,507,112,7,2,152.17,0.4519,140.0729268,2.558965863,0.560239301
394,34,102,6,12,155.43,0.2801,140.0519512,2.557927991,0.560097292
395,225,105,5,1,146.03,0.4853,140.0192683,2.556310842,0.559876023
396,7551,225,1,21,148.04,0.8378,139.8748718,2.549166114,0.558898434
397,7078,223,1,6,148.04,0.8378,139.8748718,2.549166114,0.558898434
398,3321,209,1,5,144.18,0.9427,139.8136585,2.546137286,0.55848401
399,2832,207,1,22,144.18,0.9427,139.8136585,2.546137286,0.55848401
400,1066,121,8,13,154.11,0.5638,139.7482927,2.542902989,0.558041472
401,222,105,4,7,143.6,0.5271,139.6326829,2.537182626,0.557258774
402,24,102,5,3,157.03,0.2247,139.6278049,2.536941261,0.557225748
403,950,120,7,20,152.21,0.4461,139.6031707,2.535722365,0.557058971
404,417,111,8,9,154.15,0.5587,139.5943902,2.535287907,0.556999525
405,223,105,4,8,143.17,0.5338,139.5756098,2.53435865,0.556872378
406,511,112,7,3,152.21,0.4452,139.5465854,2.532922525,0.556675878
407,142,104,6,17,149.16,0.4314,139.4690244,2.529084814,0.556150777
408,917,120,6,10,150.43,0.3801,139.4580488,2.528541741,0.55607647
410,7057,223,1,10,146.67,0.8634,139.334878,2.522447262,0.555242583
409,7546,225,1,17,146.67,0.8634,139.334878,2.522447262,0.555242583
411,478,112,6,13,150.44,0.3782,139.2914634,2.520299109,0.554948659
412,442,111,9,8,154.31,0.5837,139.2756098,2.519514672,0.554841327
413,948,120,7,19,152.26,0.4396,139.0565854,2.50867736,0.553358494
414,33,102,6,11,155.91,0.2746,139.0131707,2.506529207,0.553064569
415,908,120,5,2,149.66,0.349,139.0017073,2.505961999,0.55298696
416,463,112,5,13,149.08,0.3307,138.9914634,2.505455131,0.552917607
417,230,105,5,2,146.08,0.4919,138.9697561,2.504381054,0.552770644
418,512,112,7,4,152.27,0.4386,138.9646341,2.504127621,0.552735968
419,143,104,6,18,149.11,0.4378,138.7119512,2.491624888,0.551025261
420,7526,223WC,2W,11,150.59,0.9369,138.7056098,2.491311113,0.550982328
421,2831,207,1,21,144.29,0.9359,138.5736585,2.484782176,0.550088995
422,3322,209,1,6,144.29,0.9359,138.5736585,2.484782176,0.550088995
423,7552,225,1,22,148.42,0.8316,138.5523077,2.483725737,0.549944447
424,7077,223,1,5,148.42,0.8316,138.5523077,2.483725737,0.549944447
425,947,120,7,18,152.34,0.4334,138.444878,2.478410126,0.549217129
426,7079,223,1,7,147.67,0.8442,138.3945,2.475917424,0.548876061
427,7550,225,1,20,147.68,0.8442,138.37475,2.474940196,0.54874235
428,513,112,7,5,152.34,0.4323,138.3717073,2.474789644,0.548721751
429,937,120,6,9,150.66,0.3732,138.3695122,2.474681029,0.548706889
430,1091,121,9,17,154.71,0.5757,138.3317073,2.472810447,0.548450944
431,479,112,6,14,150.66,0.3712,138.2190244,2.467234904,0.547688061
432,7081,223,1,9,146.99,0.857,138.1543902,2.464036811,0.547250477
433,7547,225,1,18,146.99,0.857,138.1543902,2.464036811,0.547250477
434,32,102,6,10,156.4,0.2682,138.0039024,2.456590685,0.546231648
435,23,102,5,2,157.62,0.2188,137.917561,2.452318516,0.545647102
436,144,104,6,19,149.07,0.4444,137.9068293,2.451787511,0.545574446
437,946,120,7,17,152.42,0.4264,137.7734146,2.445186165,0.544671206
438,231,105,5,3,146.16,0.4992,137.7726829,2.44514996,0.544666252
439,514,112,7,6,152.43,0.4253,137.6734146,2.440238172,0.543994189
440,901,120,5,1,150.01,0.3428,137.6614634,2.439646827,0.543913277
441,464,112,5,14,149.51,0.3243,137.4412195,2.428749174,0.542422188
442,3323,209,1,7,144.42,0.9292,137.4378049,2.428580218,0.54239907
443,2830,207,1,20,144.42,0.9292,137.4378049,2.428580218,0.54239907
444,1065,121,8,12,155.03,0.5573,137.4082927,2.427119957,0.542199267
445,936,120,6,8,150.9,0.3672,137.3219512,2.422847788,0.541614721
446,564,114,4,1,148.64,0.2964,137.3073171,2.422123691,0.541515645
447,398,111,8,10,155.06,0.552,137.2460976,2.419094554,0.541101178
448,480,112,6,15,150.9,0.3651,137.164878,2.415075818,0.540551308
449,443,111,9,9,155.2,0.5772,137.1368293,2.413687967,0.540361413
450,7525,223WC,2W,10,150.77,0.9303,137.1253659,2.413120758,0.540283804
451,7076,223,1,4,148.82,0.8252,137.1202564,2.412867943,0.540249212
452,7553,225,1,23,148.83,0.8252,137.1020513,2.411967155,0.54012596
453,796,118,4,8,148.63,0.2934,137.0882927,2.41128638,0.540032812
454,945,120,7,16,152.53,0.4203,137.0807317,2.410912263,0.539981623
455,3586,209,2,1,147.2,0.9568,137.0697561,2.410369191,0.539907316
456,146,104,6,20,149.05,0.4512,137.0329268,2.408546882,0.539657976
457,515,112,7,7,152.53,0.4191,136.9982927,2.406833186,0.539423497
458,7080,223,1,8,147.32,0.8506,136.9639024,2.40513156,0.539190669
459,7548,225,1,19,147.32,0.8506,136.9639024,2.40513156,0.539190669
460,46,102,6,9,156.91,0.2626,136.8168293,2.39785439,0.538194958
461,229,105,5,13,142.2,0.5676,136.6934146,2.391747843,0.537359419
462,232,105,5,4,146.25,0.5057,136.6836585,2.391265112,0.537293369
463,2828,207,1,19,144.57,0.9226,136.3946341,2.376964206,0.535336624
464,3324,209,1,8,144.57,0.9226,136.3946341,2.376964206,0.535336624
465,944,120,7,15,152.65,0.4134,136.3026829,2.372414466,0.534714098
466,516,112,7,8,152.65,0.4121,136.2104878,2.367852658,0.534089921
467,15,102,5,1,158.2,0.2133,136.1785366,2.366271714,0.533873606
468,935,120,6,7,151.16,0.3604,136.1687805,2.365788983,0.533807556
469,1090,121,9,16,155.65,0.5693,136.0204878,2.358451471,0.532803589
470,481,112,6,16,151.16,0.3582,136.0026829,2.357570487,0.532683046
471,465,112,5,15,149.95,0.3179,135.8721951,2.35111396,0.531799622
472,228,105,5,12,143.22,0.5607,135.7485366,2.344995345,0.530962432
473,565,114,4,2,149.13,0.2904,135.6565854,2.340445605,0.530339906
474,3587,209,2,2,147.31,0.9501,135.6163415,2.33845434,0.530067448
476,7075,223,1,3,149.24,0.819,135.6069231,2.337988318,0.530003684
475,7554,225,1,24,149.24,0.819,135.6069231,2.337988318,0.530003684
477,45,102,6,8,157.43,0.2566,135.6043902,2.337862994,0.529986536
478,8006,225WC,2W,1,150.09,0.9041,135.5741463,2.336366528,0.52978178
479,7537,223WC,2W,9,151.02,0.9238,135.5495122,2.335147632,0.529615002
480,943,120,7,14,152.79,0.4073,135.5246341,2.333916668,0.529446574
481,795,118,4,7,149.1,0.2877,135.5095122,2.333168435,0.529344195
482,233,105,5,5,146.36,0.513,135.4668293,2.331056487,0.529055225
483,2827,207,1,18,144.73,0.9159,135.4314634,2.329306587,0.528815792
484,3325,209,1,9,144.73,0.9159,135.4314634,2.329306587,0.528815792
485,517,112,7,9,152.79,0.4059,135.4263415,2.329053153,0.528781115
486,168,104,7,4,154.45,0.3474,135.182439,2.316984878,0.527129854
487,169,104,7,5,154.18,0.3541,135.1704878,2.316393533,0.527048942
488,170,104,7,6,153.94,0.3601,135.1419512,2.314981544,0.526855744
489,1064,121,8,11,155.92,0.5509,135.1143902,2.313617829,0.526669152
490,167,104,7,3,154.73,0.3414,135.0609756,2.310974877,0.526307525
491,934,120,6,6,151.43,0.3544,135.0514634,2.310504214,0.526243126
492,171,104,7,7,153.7,0.3669,134.9995122,2.307933672,0.525891407
493,165,104,7,2,155.02,0.335,134.9446341,2.30521831,0.525519873
494,419,111,9,10,156.1,0.5708,134.9370732,2.304844193,0.525468684
495,399,111,8,11,155.95,0.5454,134.92,2.303999414,0.525353096
496,482,112,6,17,151.43,0.3522,134.8870732,2.302370197,0.525130176
497,172,104,7,8,153.49,0.373,134.8485366,2.300463409,0.524869276
498,8012,225WC,2W,2,150.2,0.8977,134.7539024,2.295780919,0.524228587
499,154,104,7,1,155.33,0.3289,134.71,2.293608629,0.52393136
500,942,120,7,13,152.94,0.4006,134.6787805,2.29206389,0.523719998
501,227,105,5,11,144.25,0.5539,134.6514634,2.290712243,0.523535057
502,173,104,7,9,153.29,0.3798,134.5665854,2.286512483,0.522960418
503,497,112,7,10,152.95,0.399,134.5404878,2.285221178,0.522783733
504,2826,207,1,17,144.91,0.9092,134.5380488,2.285100495,0.52276722
505,3301,209,1,10,144.92,0.9092,134.5212195,2.284267784,0.522653283
506,1078,121,8,5,155.67,0.5122,134.5004878,2.283241981,0.522512926
507,1077,121,8,4,155.56,0.5053,134.4721951,2.281842061,0.52232138
508,1076,121,8,3,155.46,0.4992,134.4385366,2.280176639,0.522093506
509,1079,121,8,6,155.8,0.5183,134.4270732,2.27960943,0.522015896
510,7826,225,2,3,152.68,0.9436,134.3819512,2.277376799,0.521710413
511,234,105,5,6,146.49,0.5194,134.3463415,2.275614831,0.521469329
512,155,104,7,10,153.1,0.3859,134.3417073,2.275385534,0.521437955
513,1080,121,8,7,155.94,0.5252,134.3402439,2.275313124,0.521428047
514,1073,121,8,2,155.39,0.4923,134.275122,2.272090894,0.52098716
515,44,102,6,7,157.97,0.2509,134.2668293,2.271680573,0.520931017
516,405,111,8,17,155.67,0.5062,134.2412195,2.270413404,0.520757635
517,7536,223WC,2W,8,151.23,0.9172,134.2146341,2.269097962,0.520577647
518,406,111,8,18,155.56,0.4992,134.1907317,2.267915271,0.520415824
519,404,111,8,16,155.8,0.5124,134.1878049,2.267770452,0.520396009
520,407,111,8,19,155.46,0.493,134.1385366,2.26533266,0.520062454
521,1081,121,8,8,156.11,0.5313,134.1292683,2.264874066,0.519999706
522,403,111,8,15,155.94,0.5194,134.1243902,2.2646327,0.519966681
523,1062,121,8,1,155.33,0.4862,134.1119512,2.264017218,0.519882466
524,7067,223,1,2,149.66,0.8128,134.0158974,2.259264484,0.519232165
525,7555,225,1,25,149.67,0.8128,133.9976923,2.258363696,0.519108914
526,409,111,8,20,155.39,0.486,133.9529268,2.256148703,0.518805844
527,156,104,7,11,152.93,0.3928,133.9490244,2.255955611,0.518779423
528,402,111,8,14,156.11,0.5257,133.9392683,2.25547288,0.518713373
529,566,114,4,3,149.65,0.2839,133.9034146,2.253698843,0.518470637
530,1082,121,8,9,156.29,0.5379,133.8902439,2.253047156,0.518381469
531,933,120,6,5,151.72,0.3478,133.8458537,2.25085073,0.51808094
532,8013,225WC,2W,3,150.39,0.8912,133.825122,2.249824927,0.517940583
533,941,120,7,12,153.12,0.3944,133.7907317,2.2481233,0.517707755
534,410,111,8,21,155.33,0.4798,133.7695122,2.24707336,0.517564095
535,794,118,4,6,149.62,0.2811,133.7509756,2.246156171,0.517438599
536,401,111,8,13,156.29,0.5323,133.7192683,2.244587295,0.517223935
537,2825,207,1,16,145.12,0.9027,133.7019512,2.243730448,0.517106695
538,3302,209,1,11,145.12,0.9027,133.7019512,2.243730448,0.517106695
539,498,112,7,11,153.12,0.3928,133.6770732,2.242499484,0.516938267
540,483,112,6,18,151.72,0.3453,133.6590244,2.241606431,0.516816073
541,1089,121,9,15,156.62,0.563,133.6082927,2.23909623,0.516472611
542,1063,121,8,10,156.48,0.5443,133.5973171,2.238553158,0.516398304
543,157,104,7,12,152.78,0.399,133.5856098,2.237973881,0.516319044
544,400,111,8,12,156.48,0.5389,133.4536585,2.231444944,0.515425711
545,226,105,5,10,145.29,0.547,133.4356098,2.230551891,0.515303518
546,659,117,1,8,142.46,0.1241,133.2456098,2.221150705,0.514017185
547,660,117,1,9,142.9,0.1303,133.2426829,2.221005886,0.51399737
548,654,117,1,10,143.36,0.1366,133.175122,2.217662974,0.51353997
549,658,117,1,7,142.03,0.1178,133.1726829,2.217542291,0.513523458
550,235,105,5,7,146.63,0.5268,133.1034146,2.214114901,0.513054499
551,158,104,7,13,152.65,0.4059,133.0734146,2.212630503,0.512851394
552,8014,225WC,2W,4,150.54,0.8847,133.0556098,2.211749519,0.512730852
553,655,117,1,11,143.84,0.1428,133.0104878,2.209516888,0.512425369
554,3303,209,1,12,145.33,0.896,132.9392683,2.205992952,0.5119432
555,2824,207,1,15,145.33,0.896,132.9392683,2.205992952,0.5119432
556,43,102,6,6,158.52,0.245,132.8814634,2.20313277,0.511551851
557,940,120,7,11,153.3,0.3877,132.8680488,2.202469015,0.511461032
558,7535,223WC,2W,7,151.52,0.9107,132.8360976,2.200888071,0.511244717
559,55,102,7,17,156.72,0.3071,132.8265854,2.200417408,0.511180317
560,974,120,8,22,155.26,0.4598,132.7958537,2.198896806,0.510972258
561,245,105,6,16,142.96,0.5868,132.7882927,2.198522689,0.510921069
562,656,117,1,12,144.33,0.1489,132.7795122,2.198088231,0.510861624
563,518,112,8,1,155.26,0.4592,132.7590244,2.197074496,0.510722918
564,499,112,7,12,153.31,0.3859,132.7131707,2.19480566,0.510412481
565,420,111,9,11,157,0.5643,132.7060976,2.19445568,0.510364594
566,932,120,6,4,152.03,0.3418,132.6395122,2.191161041,0.5099138
567,159,104,7,14,152.53,0.4121,132.6231707,2.190352467,0.509803165
568,657,117,1,13,144.82,0.1551,132.5202439,2.185259655,0.509106333
569,484,112,6,19,152.03,0.3393,132.4526829,2.181916743,0.508648933
570,7056,223,1,1,150.03,0.8066,132.4194872,2.180274219,0.508424192
571,238,105,6,1,149.12,0.4856,132.3904878,2.178839332,0.508227861
572,7556,225,1,26,150.05,0.8066,132.3841026,2.178523391,0.508184632
573,973,120,8,21,155.28,0.4533,132.3504878,2.176860135,0.507957055
574,529,112,8,2,155.28,0.4527,132.3139024,2.175049894,0.507709365
575,54,102,7,16,157.09,0.3013,132.277561,2.173251721,0.507463327
576,2823,207,1,14,145.56,0.8894,132.23,2.170898407,0.507141331
577,3304,209,1,13,145.57,0.8894,132.2143902,2.170126038,0.507035651
578,8015,225WC,2W,5,150.77,0.8783,132.1746341,2.168158909,0.506766495
579,567,114,4,4,150.19,0.278,132.1631707,2.1675917,0.506688886
580,237,105,5,9,146.31,0.5402,132.1473171,2.166807262,0.506581554
581,793,118,4,5,150.15,0.2754,132.0512195,2.162052362,0.505930957
582,160,104,7,15,152.42,0.4191,132.0463415,2.161810996,0.505897931
583,236,105,5,8,146.78,0.5332,131.9907317,2.159059429,0.505521444
584,939,120,7,10,153.51,0.3817,131.9182927,2.155475152,0.505031019
585,3291,207WC,2W,14,150.09,0.9568,131.9097561,2.155052762,0.504973225
586,972,120,8,20,155.32,0.4469,131.8534146,2.152264991,0.504591783
587,533,112,8,3,155.32,0.446,131.7963415,2.149441014,0.504205388
588,244,105,6,15,144.01,0.5801,131.7834146,2.148801396,0.504117871
589,500,112,7,13,153.51,0.3798,131.7829268,2.148777259,0.504114569
590,7534,223WC,2W,6,151.77,0.9041,131.6678049,2.143081033,0.503335173
591,53,102,7,15,157.5,0.2949,131.6421951,2.141813864,0.503161791
592,7827,225,2,4,153.29,0.9369,131.632439,2.141331133,0.50309574
593,2822,207,1,13,145.82,0.8829,131.5485366,2.137179647,0.502527706
594,3305,209,1,14,145.82,0.8829,131.5485366,2.137179647,0.502527706
595,161,104,7,16,152.34,0.4253,131.4907317,2.134319465,0.502136357
596,246,105,6,2,149.18,0.492,131.4590244,2.13275059,0.501921693
597,8016,225WC,2W,6,150.96,0.8719,131.4190244,2.130771393,0.501650886
598,931,120,6,3,152.35,0.3354,131.3856098,2.129118039,0.501424664
599,42,102,6,5,159.09,0.2393,131.3826829,2.12897322,0.501404848
600,970,120,8,19,155.37,0.4404,131.3178049,2.125763058,0.500965613
601,534,112,8,4,155.37,0.4394,131.2529268,2.122552897,0.500526377
602,486,112,6,20,152.35,0.3329,131.1995122,2.119909945,0.500164751
603,1088,121,9,14,157.6,0.5566,131.1480488,2.117363539,0.499816335
604,2821,207,1,12,146.08,0.8764,130.9290244,2.106526228,0.498333502
605,3306,209,1,15,146.09,0.8764,130.9119512,2.105681449,0.498217913
606,959,120,7,9,153.73,0.3749,130.8904878,2.10461944,0.498072602
607,52,102,7,14,157.93,0.2892,130.8453659,2.102386809,0.497767119
608,162,104,7,17,152.26,0.4323,130.8404878,2.102145444,0.497734094
609,501,112,7,14,153.73,0.373,130.754878,2.097909479,0.497154501
610,969,120,8,18,155.44,0.4343,130.7497561,2.097656046,0.497119824
611,535,112,8,5,155.44,0.4333,130.6853659,2.094470021,0.496683891
612,243,105,6,14,145.08,0.5733,130.632439,2.091851205,0.496325568
613,8017,225WC,2W,7,151.23,0.8656,130.5334146,2.086951485,0.495655155
614,3290,207WC,2W,13,150.2,0.9501,130.5080488,2.085696385,0.495483424
615,7533,223WC,2W,5,152.09,0.8977,130.4690244,2.083765461,0.495219222
616,247,105,6,3,149.25,0.4992,130.4260976,2.081641444,0.4949286
617,572,114,5,1,151.62,0.2991,130.4197561,2.081327669,0.494885667
618,421,111,9,12,157.92,0.5579,130.4036585,2.080531163,0.494776684
619,568,114,4,5,150.75,0.2716,130.35,2.077876143,0.494413407
620,2820,207,1,11,146.37,0.8699,130.3153659,2.076162447,0.494178927
621,3307,209,1,16,146.37,0.8699,130.3153659,2.076162447,0.494178927
622,792,118,4,4,150.7,0.269,130.2629268,2.073567768,0.493823906
623,804,118,5,8,151.62,0.2963,130.2063415,2.070767929,0.493440813
624,163,104,7,18,152.21,0.4386,130.2031707,2.070611041,0.493419347
625,927,120,6,2,152.69,0.3293,130.1121951,2.066109574,0.492803426
626,968,120,8,17,155.53,0.4276,130.0892683,2.064975156,0.492648208
627,51,102,7,13,158.38,0.2829,130.0214634,2.061620176,0.492189157
628,536,112,8,6,155.53,0.4264,130.0112195,2.061113308,0.492119804
629,487,112,6,21,152.68,0.3267,129.945122,2.057842806,0.491672312
630,958,120,7,8,153.96,0.369,129.9053659,2.055875677,0.491403157
631,41,102,6,4,159.68,0.2334,129.8029268,2.050807001,0.490709627
632,2819,207,1,10,146.67,0.8634,129.7341463,2.047403748,0.490243971
633,3308,209,1,17,146.67,0.8634,129.7341463,2.047403748,0.490243971
634,8018,225WC,2W,8,151.46,0.8591,129.7329268,2.047343406,0.490235715
635,502,112,7,15,153.97,0.3669,129.7319512,2.047295133,0.49022911
636,164,104,7,19,152.17,0.4452,129.5102439,2.036325071,0.488728113
637,248,105,6,4,149.34,0.5056,129.4631707,2.033995894,0.488409419
638,967,120,8,16,155.63,0.4214,129.4331707,2.032511496,0.488206314
639,7532,223WC,2W,4,152.38,0.8912,129.4236585,2.032040834,0.488141915
640,537,112,8,7,155.63,0.4202,129.3531707,2.028553102,0.4876647
641,242,105,6,13,146.15,0.5667,129.3453659,2.028166917,0.48761186
642,3309,209,1,18,146.99,0.857,129.1604878,2.019019165,0.486360204
643,2843,207,1,9,146.99,0.857,129.1604878,2.019019165,0.486360204
644,3289,207WC,2W,12,150.39,0.9436,129.1180488,2.016919285,0.486072884
645,50,102,7,12,158.83,0.2773,129.1065854,2.016352076,0.485995275
646,3106,207,2,3,147.25,0.834,128.9434146,2.0082784,0.484890581
647,3107,207,2,4,147.25,0.8402,128.8404878,2.003185588,0.484193748
648,573,114,5,2,152.1,0.2932,128.8385366,2.003089041,0.484180538
649,916,120,6,1,153.03,0.323,128.8312195,2.002726993,0.484131
650,8019,225WC,2W,9,151.76,0.8528,128.8056098,2.001459824,0.483957618
651,957,120,7,7,154.22,0.3622,128.7865854,2.000518499,0.483828819
652,166,104,7,20,152.15,0.4519,128.7663415,1.999516832,0.483691765
653,966,120,8,15,155.75,0.4147,128.6902439,1.99575153,0.483176571
654,1087,121,9,13,158.58,0.5502,128.6739024,1.994942956,0.483065937
655,503,112,7,16,154.22,0.3601,128.6360976,1.993072373,0.482809991
656,488,112,6,22,153.03,0.3202,128.6273171,1.992637915,0.482750546
657,803,118,5,7,152.12,0.2907,128.6043902,1.991503497,0.482595327
658,2842,207,1,8,147.32,0.8506,128.6039024,1.991479361,0.482592024
659,3310,209,1,19,147.32,0.8506,128.6039024,1.991479361,0.482592024
660,538,112,8,8,155.75,0.4133,128.5958537,1.991081108,0.482537533
661,569,114,4,6,151.33,0.2658,128.5519512,1.988908818,0.482240306
662,791,118,4,3,151.26,0.2633,128.5202439,1.987339942,0.482025642
663,249,105,6,5,149.45,0.5128,128.3821951,1.980509299,0.481091028
664,7531,223WC,2W,3,152.74,0.8847,128.3082927,1.976852611,0.480590695
665,40,102,6,3,160.27,0.228,128.1612195,1.969575441,0.479594985
666,422,111,9,13,158.82,0.5513,128.1285366,1.967958293,0.479373715
667,49,102,7,11,159.31,0.2711,128.1226829,1.967668654,0.479334085
668,2841,207,1,7,147.67,0.8442,128.0387805,1.963517167,0.478766051
669,3312,209,1,20,147.68,0.8442,128.0212195,1.962648251,0.47864716
