level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
1794,2277,16,C,5,70.88,0.0608,306.2085366,0.542329418,0.259041937
1792,3276,23,14,7,92.93,0.696,306.3395122,0.543449112,0.259210087
1793,3868,25,14,12,92.93,0.696,306.3395122,0.543449112,0.259210087
1790,5847,8,17,14,92.76,0.952,306.4717073,0.544579232,0.259379802
1791,5855,8,17,5,92.76,0.952,306.4717073,0.544579232,0.259379802
1788,3267,23,14,15,87.63,0.7732,306.6085366,0.545748968,0.259555466
1789,3877,25,14,4,87.63,0.7732,306.6085366,0.545748968,0.259555466
1787,3891,25,15,17,99.73,0.6597,306.6582927,0.546174327,0.259619344
1786,3289,23,15,2,99.71,0.6597,306.6987805,0.546520452,0.259671323
1784,5845,8,17,12,92.53,0.9733,307.0004878,0.54909971,0.260058661
1785,5857,8,17,7,92.53,0.9733,307.0004878,0.54909971,0.260058661
1783,1747,13,C,3,73.26,0.2228,307.0585366,0.549595962,0.260133185
1781,5846,8,17,13,92.63,0.9627,307.2809756,0.551497566,0.260418757
1782,5856,8,17,6,92.63,0.9627,307.2809756,0.551497566,0.260418757
1780,2281,16,C,9,71.12,0.0718,307.4163415,0.552654791,0.260592543
1778,3648,24,17,7,92.53,0.9733,307.4170732,0.552661047,0.260593482
1779,3636,24,17,12,92.53,0.9733,307.4170732,0.552661047,0.260593482
1777,6232,9,7,8,71.36,0.6801,307.5331707,0.55365355,0.260742531
1776,3869,25,14,13,93.73,0.687,307.5539024,0.553830783,0.260769147
1775,3275,23,14,6,93.72,0.687,307.5758537,0.554018441,0.260797328
1774,5660,7,7,11,71.35,0.6801,307.635122,0.554525119,0.260873418
1773,2276,16,C,4,71.09,0.0718,307.73,0.555336219,0.260995224
1772,2273,16,C,12,71.96,0.1043,307.7497561,0.555505112,0.261020588
1771,2856,19,D,8,72.88,0.2843,307.754878,0.555548899,0.261027163
1770,3876,25,14,3,87.11,0.7834,307.8112195,0.556030555,0.261099496
1769,3268,23,14,16,87.1,0.7834,307.8409756,0.556284936,0.261137697
1768,5084,31,B,3,71.5,0.1418,308.0304878,0.557905052,0.261380997
1767,2270,16,C,1,71.93,0.1043,308.0453659,0.558032243,0.261400098
1766,2271,16,C,10,71.37,0.0827,308.1463415,0.558895471,0.261529733
1765,2272,16,C,11,71.65,0.0936,308.2595122,0.559862953,0.261675024
1764,1758,13,D,6,72.81,0.2843,308.285122,0.560081888,0.261707902
1762,3625,24,16,2,90.4,0.9182,308.3909756,0.560986818,0.261843799
1763,3623,24,16,17,90.4,0.9182,308.3909756,0.560986818,0.261843799
1761,6222,9,7,15,78.01,0.6084,308.4443902,0.561443453,0.261912374
1760,2275,16,C,3,71.34,0.0827,308.4531707,0.561518516,0.261923646
1759,2274,16,C,2,71.62,0.0936,308.5619512,0.562448467,0.262063301
1758,5670,7,7,4,77.99,0.6084,308.6036585,0.562805017,0.262116846
1757,2838,19,C,3,73.03,0.2331,308.797561,0.564462665,0.262365782
1755,5841,8,16,9,89.45,0.9946,308.8143902,0.564606537,0.262387388
1756,5825,8,16,10,89.45,0.9946,308.8143902,0.564606537,0.262387388
1753,5836,8,16,4,89.96,0.9399,308.9482927,0.565751252,0.262559295
1754,5830,8,16,15,89.96,0.9399,308.9482927,0.565751252,0.262559295
1751,3870,25,14,14,94.55,0.6781,309.0917073,0.566977286,0.262743413
1752,3274,23,14,5,94.55,0.6781,309.0917073,0.566977286,0.262743413
1749,3635,24,17,11,92.46,0.984,309.1617073,0.567575707,0.262833281
1750,3649,24,17,8,92.46,0.984,309.1617073,0.567575707,0.262833281
1748,5330,6,1,2,73.67,0.4438,309.1702439,0.567648685,0.26284424
1747,3279,23,15,1,100.59,0.6514,309.2436585,0.568276298,0.262938491
1746,3892,25,15,18,100.59,0.6514,309.2436585,0.568276298,0.262938491
1745,3875,25,14,2,86.62,0.7938,309.2478049,0.568311744,0.262943815
1744,3269,23,14,17,86.61,0.7938,309.2787805,0.568576551,0.262983582
1742,5770,8,13,1,81.88,0.8999,309.7358537,0.572484013,0.263570382
1743,5779,8,13,18,81.88,0.8999,309.7358537,0.572484013,0.263570382
1740,5813,8,15,16,87.21,0.9272,309.9365854,0.574200043,0.263828086
1741,5817,8,15,3,87.21,0.9272,309.9365854,0.574200043,0.263828086
1738,5796,8,14,17,84.52,0.9139,309.9982927,0.574727571,0.263907307
1739,5798,8,14,2,84.52,0.9139,309.9982927,0.574727571,0.263907307
1737,4033,26,1,1,73.54,0.4438,310.0960976,0.575563693,0.264032871
1735,3650,24,17,9,92.43,0.9947,310.6873171,0.580617955,0.264791891
1736,3634,24,17,10,92.43,0.9947,310.6873171,0.580617955,0.264791891
1734,2857,19,D,9,72.41,0.294,310.6890244,0.580632551,0.264794083
1732,3865,25,14,1,86.18,0.8041,310.8419512,0.581939903,0.264990414
1733,3270,23,14,18,86.18,0.8041,310.8419512,0.581939903,0.264990414
1731,3871,25,14,15,95.4,0.6693,310.9307317,0.582698877,0.265104392
1730,3273,23,14,4,95.39,0.6693,310.9514634,0.582876109,0.265131008
1728,3626,24,16,3,90.16,0.929,311.0341463,0.583582955,0.265237158
1729,3622,24,16,16,90.16,0.929,311.0341463,0.583582955,0.265237158
1727,6244,9,8,2,69.75,0.757,311.0765854,0.583945761,0.265291642
1726,6231,9,7,7,70.54,0.6912,311.0960976,0.584112569,0.265316692
1725,1757,13,D,5,72.35,0.294,311.1456098,0.584535842,0.265380257
1723,5829,8,16,14,89.79,0.9508,311.1590244,0.584650522,0.265397479
1724,5837,8,16,5,89.79,0.9508,311.1590244,0.584650522,0.265397479
1722,5684,7,8,17,69.74,0.757,311.1673171,0.584721415,0.265408125
1721,5661,7,7,12,70.53,0.6912,311.1992683,0.584994562,0.265449145
1719,5840,8,16,8,89.49,0.9836,311.2753659,0.585645111,0.265546841
1720,5826,8,16,11,89.49,0.9836,311.2753659,0.585645111,0.265546841
1718,1746,13,C,2,72.63,0.2331,312.0817073,0.592538424,0.266582039
1716,5838,8,16,6,89.66,0.9617,312.3417073,0.594761132,0.266915832
1717,5828,8,16,13,89.66,0.9617,312.3417073,0.594761132,0.266915832
1715,5827,8,16,12,89.56,0.9727,312.4095122,0.595340787,0.267002882
1714,5839,8,16,7,89.55,0.9727,312.4285366,0.595503424,0.267027306
1713,5085,31,B,4,71.06,0.1311,312.4539024,0.595720274,0.267059871
1712,3863,25,13,8,87.3,0.727,312.49,0.596028867,0.267106214
1711,3245,23,13,11,87.29,0.727,312.5163415,0.596254057,0.267140031
1710,3864,25,13,9,88,0.7172,312.5612195,0.596637714,0.267197647
1709,3244,23,13,10,87.99,0.7172,312.5846341,0.596837883,0.267227707
1708,3862,25,13,7,86.63,0.7369,312.7309756,0.598088938,0.267415583
1707,3246,23,13,12,86.63,0.7369,312.7309756,0.598088938,0.267415583
1705,3260,23,13,9,88.73,0.7076,312.9260976,0.599757011,0.267666085
1706,3848,25,13,10,88.73,0.7076,312.9260976,0.599757011,0.267666085
1704,6223,9,7,16,79.07,0.599,312.9934146,0.600332496,0.267752508
1703,3872,25,14,16,96.27,0.6607,313.0509756,0.600824578,0.267826406
1702,3272,23,14,3,96.26,0.6607,313.0685366,0.600974705,0.267848951
1701,5669,7,7,3,79.06,0.599,313.0687805,0.60097679,0.267849264
1700,2846,19,D,10,71.98,0.3049,313.1578049,0.601737848,0.267963556
1698,3247,23,13,13,85.99,0.7469,313.2726829,0.602719926,0.268111039
1699,3861,25,13,6,85.99,0.7469,313.2726829,0.602719926,0.268111039
1696,5818,8,15,4,87,0.9383,313.4112195,0.603904258,0.268288895
1697,5812,8,15,15,87,0.9383,313.4112195,0.603904258,0.268288895
1695,3849,25,13,11,89.5,0.6981,313.5909756,0.605440971,0.26851967
1694,2839,19,C,4,72.41,0.2428,313.5919512,0.605449311,0.268520922
1693,1756,13,D,4,71.92,0.3049,313.612439,0.605624459,0.268547225
1691,3627,24,16,4,89.96,0.9399,313.6326829,0.605797522,0.268573214
1692,3621,24,16,15,89.96,0.9399,313.6326829,0.605797522,0.268573214
1690,3259,23,13,8,89.48,0.6981,313.6380488,0.605843394,0.268580103
1688,3248,23,13,14,85.38,0.7571,314.0956098,0.609755025,0.26916753
1689,3860,25,13,5,85.38,0.7571,314.0956098,0.609755025,0.26916753
1686,5799,8,14,3,84.27,0.9252,314.5907317,0.613987761,0.269803178
1687,5795,8,14,16,84.27,0.9252,314.5907317,0.613987761,0.269803178
1685,3850,25,13,12,90.28,0.6888,314.6014634,0.614079506,0.269816955
1684,3258,23,13,7,90.27,0.6888,314.624878,0.614279674,0.269847015
1683,5823,8,15,9,86.48,0.9943,314.7160976,0.615059499,0.269964125
1682,5807,8,15,10,86.48,0.9943,314.7160976,0.615059499,0.269964125
1680,3859,25,13,4,84.81,0.7673,315.1743902,0.618977386,0.270552491
1681,3249,23,13,15,84.81,0.7673,315.1743902,0.618977386,0.270552491
1678,5780,8,13,2,81.6,0.9114,315.2782927,0.619865635,0.270685883
1679,5778,8,13,17,81.6,0.9114,315.2782927,0.619865635,0.270685883
1676,6230,9,7,6,69.75,0.7024,315.4717073,0.621519112,0.270934193
1677,5662,7,7,13,69.75,0.7024,315.4717073,0.621519112,0.270934193
1675,2847,19,D,11,71.57,0.3148,315.4782927,0.62157541,0.270942647
1674,3873,25,14,17,97.17,0.6521,315.5153659,0.621892344,0.270990243
1673,3271,23,14,2,97.15,0.6521,315.554878,0.622230129,0.271040969
1672,1755,13,D,3,71.52,0.3148,315.8570732,0.624813557,0.271428934
1671,3851,25,13,13,91.1,0.6797,315.884878,0.625051258,0.27146463
1670,3257,23,13,6,91.09,0.6797,315.9068293,0.625238916,0.271492812
1668,5819,8,15,5,86.83,0.9494,315.9409756,0.625530829,0.271536649
1669,5811,8,15,14,86.83,0.9494,315.9409756,0.625530829,0.271536649
1666,3628,24,16,5,89.79,0.9508,316.185122,0.627618005,0.27185009
1667,3620,24,16,14,89.79,0.9508,316.185122,0.627618005,0.27185009
1664,5761,8,12,18,78.98,0.897,316.1907317,0.627665963,0.271857292
1665,5752,8,12,1,78.98,0.897,316.1907317,0.627665963,0.271857292
1662,5086,31,B,5,70.66,0.1206,316.502439,0.63033071,0.272257468
1663,351,1,B,10,70.66,0.1206,316.502439,0.63033071,0.272257468
1660,3858,25,13,3,84.27,0.7778,316.5168293,0.63045373,0.272275943
1661,3250,23,13,16,84.27,0.7778,316.5168293,0.63045373,0.272275943
1659,3606,24,15,18,87.72,0.9051,316.8373171,0.63319354,0.272687392
1658,3597,24,15,1,87.72,0.9051,316.8373171,0.63319354,0.272687392
1657,1745,13,C,1,72.02,0.2424,316.8536585,0.633333242,0.272708371
1656,5808,8,15,11,86.51,0.9831,316.9495122,0.634152683,0.27283143
1655,5822,8,15,8,86.51,0.9831,316.9495122,0.634152683,0.27283143
1654,2848,19,D,12,71.2,0.326,317.3331707,0.637432532,0.273323979
1652,5820,8,15,6,86.69,0.9607,317.4614634,0.63852929,0.273488684
1653,5810,8,15,13,86.69,0.9607,317.4614634,0.63852929,0.273488684
1651,3852,25,13,14,91.95,0.6706,317.5343902,0.639152732,0.273582309
1650,3256,23,13,5,91.94,0.6706,317.5553659,0.63933205,0.273609238
1649,1754,13,D,2,71.15,0.326,317.7087805,0.640643573,0.273806195
1648,5685,7,8,18,69.2,0.769,317.7117073,0.640668594,0.273809952
1647,6234,9,8,1,69.19,0.769,317.8007317,0.641429652,0.273924244
1645,5821,8,15,7,86.58,0.9719,317.8312195,0.641690289,0.273963385
1646,5809,8,15,12,86.58,0.9719,317.8312195,0.641690289,0.273963385
1644,3857,25,13,2,83.77,0.7883,318.0878049,0.643883805,0.274292795
1643,2840,19,C,5,71.81,0.253,318.0936585,0.643933847,0.27430031
1642,3251,23,13,17,83.76,0.7883,318.1195122,0.644154867,0.274333501
1640,3261,23,14,1,98.05,0.6438,318.2697561,0.645439283,0.274526387
1641,3874,25,14,18,98.05,0.6438,318.2697561,0.645439283,0.274526387
1639,5794,8,14,15,84.06,0.9367,318.3736585,0.646327533,0.27465978
1638,5800,8,14,4,84.05,0.9367,318.3926829,0.64649017,0.274684203
1636,3619,24,16,13,89.66,0.9617,318.6253659,0.648479347,0.274982927
1637,3629,24,16,6,89.66,0.9617,318.6253659,0.648479347,0.274982927
1635,6224,9,7,17,80.17,0.5898,318.6643902,0.648812962,0.275033027
1634,5668,7,7,2,80.16,0.5898,318.7360976,0.649425979,0.275125086
1633,2849,19,D,13,70.85,0.336,319.0953659,0.652497319,0.275586323
1632,1749,13,D,1,70.82,0.336,319.3219512,0.654434369,0.275877218
1631,3853,25,13,15,92.81,0.6617,319.522439,0.656148314,0.276134608
1630,3255,23,13,4,92.8,0.6617,319.5436585,0.656329717,0.27616185
1629,3605,24,15,17,87.46,0.9161,319.7929268,0.658460681,0.276481866
1628,3607,24,15,2,87.45,0.9161,319.8339024,0.658810976,0.276534472
1626,3847,25,13,1,83.31,0.799,319.8712195,0.659129995,0.27658238
1627,3252,23,13,18,83.31,0.799,319.8712195,0.659129995,0.27658238
1625,5777,8,13,16,81.34,0.9231,320.1563415,0.661567467,0.276948426
1624,5781,8,13,3,81.33,0.9231,320.1795122,0.661765551,0.276978173
1623,359,1,B,9,70.29,0.1098,320.2219512,0.662128357,0.277032657
1622,5087,31,B,6,70.28,0.1098,320.3382927,0.663122946,0.277182019
1621,6229,9,7,5,69,0.7139,320.4134146,0.663765154,0.277278462
1620,5663,7,7,14,68.99,0.7139,320.5214634,0.664688849,0.277417177
1619,5805,8,14,9,83.51,0.9942,320.6470732,0.665762672,0.277578438
1618,5789,8,14,10,83.51,0.9942,320.6470732,0.665762672,0.277578438
1617,3845,25,12,8,84.59,0.7201,320.9304878,0.668185548,0.277942291
1616,3846,25,12,9,85.31,0.7101,320.9797561,0.668606737,0.278005543
1615,3227,23,12,11,84.57,0.7201,320.9846341,0.668648438,0.278011806
1614,3618,24,16,12,89.56,0.9727,320.9853659,0.668654694,0.278012745
1613,3226,23,12,10,85.3,0.7101,321.0070732,0.668840267,0.278040613
1612,3630,24,16,7,89.55,0.9727,321.0312195,0.669046691,0.278071613
1611,5793,8,14,14,83.88,0.9481,321.1680488,0.670216427,0.278247277
1610,5801,8,14,5,83.87,0.9481,321.187561,0.670383235,0.278272327
1608,3228,23,12,12,83.89,0.7302,321.2482927,0.670902422,0.278350296
1609,3844,25,12,7,83.89,0.7302,321.2482927,0.670902422,0.278350296
1606,3242,23,12,9,86.06,0.7003,321.355122,0.671815693,0.278487446
1607,3830,25,12,10,86.06,0.7003,321.355122,0.671815693,0.278487446
1605,3854,25,13,16,93.71,0.6529,321.8253659,0.675835749,0.279091155
1604,3254,23,13,3,93.7,0.6529,321.844878,0.676002556,0.279116205
1603,3843,25,12,6,83.23,0.7404,321.862439,0.676152683,0.27913875
1602,3229,23,12,13,83.23,0.7404,321.862439,0.676152683,0.27913875
1601,3831,25,12,11,86.85,0.6908,322.0009756,0.677337015,0.279316606
1599,5762,8,12,2,78.68,0.909,322.0246341,0.677539269,0.27934698
1600,5760,8,12,17,78.68,0.909,322.0246341,0.677539269,0.27934698
1598,3241,23,12,8,86.83,0.6908,322.0490244,0.677747778,0.279378292
1597,2841,19,C,6,71.23,0.2626,322.3502439,0.680322866,0.279765004
1595,5790,8,14,11,83.55,0.9827,322.7526829,0.683763267,0.280281664
1596,5804,8,14,8,83.55,0.9827,322.7526829,0.683763267,0.280281664
1593,3842,25,12,5,82.6,0.7508,322.7834146,0.684025989,0.280321118
1594,3230,23,12,14,82.6,0.7508,322.7834146,0.684025989,0.280321118
1591,3604,24,15,16,87.21,0.9272,322.87,0.684766197,0.280432278
1592,3608,24,15,3,87.21,0.9272,322.87,0.684766197,0.280432278
1590,5802,8,14,6,83.73,0.9596,322.9221951,0.685212406,0.280499287
1589,5792,8,14,13,83.73,0.9596,322.9221951,0.685212406,0.280499287
1588,3832,25,12,12,87.66,0.6812,323.0846341,0.686601077,0.28070783
1587,3240,23,12,7,87.65,0.6812,323.107561,0.686797076,0.280737264
1585,3617,24,16,11,89.49,0.9836,323.202439,0.687608176,0.280859071
1586,3631,24,16,8,89.49,0.9836,323.202439,0.687608176,0.280859071
1583,5803,8,14,7,83.62,0.9711,323.4885366,0.690053989,0.281226369
1584,5791,8,14,12,83.62,0.9711,323.4885366,0.690053989,0.281226369
1581,5088,31,B,7,69.95,0.099,323.5843902,0.69087343,0.281349428
1582,358,1,B,8,69.95,0.099,323.5843902,0.69087343,0.281349428
1579,3841,25,12,4,82.01,0.7613,323.9802439,0.694257534,0.281857633
1580,3231,23,12,15,82.01,0.7613,323.9802439,0.694257534,0.281857633
1578,5776,8,13,15,81.11,0.9349,324.1802439,0.695967309,0.282114397
1577,5782,8,13,4,81.11,0.9349,324.1802439,0.695967309,0.282114397
1576,3855,25,13,17,94.64,0.6443,324.415122,0.697975252,0.282415939
1575,3253,23,13,2,94.62,0.6443,324.4536585,0.698304696,0.282465413
1574,3833,25,12,13,88.5,0.6719,324.4668293,0.698417291,0.282482322
1573,3239,23,12,6,88.49,0.6719,324.4885366,0.698602865,0.28251019
1571,5734,8,11,1,76.08,0.894,324.5265854,0.698928139,0.282559038
1572,5743,8,11,18,76.08,0.894,324.5265854,0.698928139,0.282559038
1569,3632,24,16,9,89.45,0.9946,325.2880488,0.705437795,0.283536621
1570,3616,24,16,10,89.45,0.9946,325.2880488,0.705437795,0.283536621
1567,3840,25,12,3,81.45,0.7719,325.4682927,0.706978678,0.283768022
1568,3232,23,12,16,81.45,0.7719,325.4682927,0.706978678,0.283768022
1566,5664,7,7,15,68.29,0.7257,325.8656098,0.710375292,0.284278106
1565,6228,9,7,4,68.29,0.7257,325.8656098,0.710375292,0.284278106
1563,3609,24,15,4,87,0.9383,325.9070732,0.710729757,0.284331337
1564,3603,24,15,15,87,0.9383,325.9070732,0.710729757,0.284331337
1562,6225,9,7,18,81.24,0.5808,325.9668293,0.711240605,0.284408054
1561,5658,7,7,1,81.23,0.5808,326.0343902,0.711818175,0.28449479
1560,2842,19,C,7,70.69,0.2734,326.0719512,0.712139279,0.284543011
1559,3834,25,12,14,89.37,0.6628,326.1719512,0.712994167,0.284671393
1558,3238,23,12,5,89.36,0.6628,326.1934146,0.713177655,0.284698949
1556,357,1,B,7,69.65,0.0881,326.4190244,0.715106365,0.284988591
1557,5089,31,B,8,69.65,0.0881,326.4190244,0.715106365,0.284988591
1555,5063,31,A,1,69.86,0.1669,326.5963415,0.716622226,0.285216235
1553,5787,8,13,9,80.55,0.9941,326.9243902,0.719426675,0.285637391
1554,5771,8,13,10,80.55,0.9941,326.9243902,0.719426675,0.285637391
1552,5763,8,12,3,78.41,0.921,327.0563415,0.720554709,0.285806792
1551,5759,8,12,16,78.41,0.921,327.0563415,0.720554709,0.285806792
1550,5775,8,13,14,80.93,0.9467,327.162439,0.721461724,0.285943003
1549,5783,8,13,5,80.92,0.9467,327.1858537,0.721661893,0.285973063
1548,3839,25,12,2,80.93,0.7827,327.2031707,0.721809934,0.285995295
1547,3233,23,12,17,80.92,0.7827,327.2365854,0.722095592,0.286038193
1546,3856,25,13,18,95.56,0.6358,327.4058537,0.723542645,0.286255504
1545,3243,23,13,1,95.54,0.6358,327.4421951,0.723853324,0.28630216
1543,3579,24,14,1,84.8,0.9026,327.902439,0.727787892,0.28689303
1544,3588,24,14,18,84.8,0.9026,327.902439,0.727787892,0.28689303
1542,3835,25,12,15,90.26,0.6537,328.3060976,0.731238719,0.287411256
1541,3237,23,12,4,90.25,0.6537,328.3263415,0.731411781,0.287437245
1540,356,1,B,6,69.38,0.0772,328.8136585,0.735577794,0.288062873
1539,5090,31,B,9,69.38,0.0772,328.8136585,0.735577794,0.288062873
1537,3610,24,15,5,86.83,0.9494,328.8778049,0.736126173,0.288145226
1538,3602,24,15,14,86.83,0.9494,328.8778049,0.736126173,0.288145226
1536,5774,8,13,13,80.78,0.9584,329.0378049,0.737493993,0.288350637
1534,5772,8,13,11,80.59,0.9822,329.0446341,0.737552376,0.288359405
1535,5786,8,13,8,80.59,0.9822,329.0446341,0.737552376,0.288359405
1533,5784,8,13,6,80.77,0.9584,329.0604878,0.737687907,0.288379758
1531,3829,25,12,1,80.46,0.7937,329.1431707,0.738394753,0.288485908
1532,3234,23,12,18,80.46,0.7937,329.1431707,0.738394753,0.288485908
1530,2843,19,C,8,70.18,0.2832,329.5092683,0.741524476,0.288955912
1528,5773,8,13,12,80.66,0.9703,329.727561,0.743390633,0.289236161
1529,5785,8,13,7,80.66,0.9703,329.727561,0.743390633,0.289236161
1526,3828,25,11,9,82.63,0.7028,329.7378049,0.743478206,0.289249312
1527,3208,23,11,10,82.63,0.7028,329.7378049,0.743478206,0.289249312
1525,3827,25,11,8,81.89,0.7129,329.7385366,0.743484462,0.289250252
1524,3209,23,11,11,81.88,0.7129,329.7670732,0.743728417,0.289286887
1522,3812,25,11,10,83.41,0.6928,330.08,0.74640359,0.28968863
1523,3224,23,11,9,83.41,0.6928,330.08,0.74640359,0.28968863
1520,3210,23,11,12,81.17,0.7231,330.1265854,0.746801842,0.289748437
1521,3826,25,11,7,81.17,0.7231,330.1265854,0.746801842,0.289748437
1519,5742,8,11,17,75.78,0.9063,330.4209756,0.749318548,0.290126381
1518,5744,8,11,2,75.77,0.9063,330.4568293,0.749625057,0.290172411
1516,355,1,B,5,69.15,0.0663,330.6036585,0.750880282,0.290360913
1517,5078,31,B,10,69.15,0.0663,330.6036585,0.750880282,0.290360913
1515,3836,25,12,16,91.19,0.6449,330.6963415,0.751672617,0.290479902
1514,3236,23,12,3,91.18,0.6449,330.7153659,0.751835254,0.290504326
1513,3813,25,11,11,84.23,0.683,330.7546341,0.752170953,0.290554739
1512,3223,23,11,8,84.21,0.683,330.804878,0.752600482,0.290619243
1511,3825,25,11,6,80.49,0.7336,330.8056098,0.752606738,0.290620183
1510,3211,23,11,13,80.48,0.7336,330.8370732,0.752875714,0.290660576
1508,5764,8,12,4,78.18,0.933,331.1536585,0.755582163,0.291067015
1509,5758,8,12,15,78.18,0.933,331.1536585,0.755582163,0.291067015
1506,3589,24,14,2,84.52,0.9139,331.3058537,0.75688326,0.291262406
1507,3587,24,14,17,84.52,0.9139,331.3058537,0.75688326,0.291262406
1504,5082,31,B,14,68.58,0.0221,331.525122,0.758757758,0.291543908
1505,350,1,B,1,68.58,0.0221,331.525122,0.758757758,0.291543908
1503,6227,9,7,3,67.62,0.7376,331.784878,0.76097838,0.291877388
1502,3824,25,11,5,79.84,0.7441,331.8373171,0.761426675,0.291944711
1501,3611,24,15,6,86.69,0.9607,331.8397561,0.761447526,0.291947842
1500,3601,24,15,13,86.69,0.9607,331.8397561,0.761447526,0.291947842
1499,5079,31,B,11,68.95,0.0553,331.8636585,0.761651865,0.291978528
1498,354,1,B,4,68.95,0.0553,331.8636585,0.761651865,0.291978528
1497,3212,23,11,14,79.83,0.7441,331.8680488,0.761689397,0.291984165
1496,3814,25,11,12,85.06,0.6733,331.8682927,0.761691482,0.291984478
1495,3222,23,11,7,85.05,0.6733,331.8917073,0.761891651,0.292014538
1494,5665,7,7,16,67.61,0.7376,331.8934146,0.761906246,0.29201673
1492,352,1,B,2,68.67,0.0332,332.2921951,0.765315371,0.292528693
1493,5081,31,B,13,68.67,0.0332,332.2921951,0.765315371,0.292528693
1490,5080,31,B,12,68.79,0.0443,332.4434146,0.766608128,0.292722831
1491,353,1,B,3,68.79,0.0443,332.4434146,0.766608128,0.292722831
1489,2844,19,C,9,69.69,0.2943,332.542439,0.767454675,0.292849961
1488,5069,31,A,2,69.34,0.1562,332.6373171,0.768265776,0.292971768
1487,3823,25,11,4,79.23,0.7549,333.1495122,0.772644468,0.293629335
1486,3213,23,11,15,79.22,0.7549,333.182439,0.772925955,0.293671607
1485,3815,25,11,13,85.93,0.6639,333.2804878,0.773764162,0.293797484
1484,3221,23,11,6,85.92,0.6639,333.3039024,0.773964331,0.293827544
1483,3837,25,12,17,92.14,0.6361,333.522439,0.775832573,0.294108106
1482,3235,23,12,2,92.12,0.6361,333.5607317,0.776159933,0.294157267
1480,5769,8,12,9,77.6,0.9939,333.8663415,0.778772552,0.294549615
1481,5753,8,12,10,77.6,0.9939,333.8663415,0.778772552,0.294549615
1478,5765,8,12,5,77.99,0.9451,334.2307317,0.781887679,0.295017427
1479,5757,8,12,14,77.99,0.9451,334.2307317,0.781887679,0.295017427
1476,3600,24,15,12,86.58,0.9719,334.7070732,0.785959863,0.295628964
1477,3612,24,15,7,86.58,0.9719,334.7070732,0.785959863,0.295628964
1474,3586,24,14,16,84.27,0.9252,334.7546341,0.786366456,0.295690024
1475,3590,24,14,3,84.27,0.9252,334.7546341,0.786366456,0.295690024
1473,3822,25,11,3,78.65,0.7658,334.7785366,0.786570795,0.295720711
1472,3214,23,11,16,78.64,0.7658,334.8126829,0.786862708,0.295764548
1470,5716,8,10,1,73.2,0.8909,335.0960976,0.789285584,0.296128402
1471,5725,8,10,18,73.2,0.8909,335.0960976,0.789285584,0.296128402
1468,3220,23,11,5,86.82,0.6546,335.1097561,0.789402349,0.296145937
1469,3816,25,11,14,86.82,0.6546,335.1097561,0.789402349,0.296145937
1467,2834,19,C,10,69.24,0.3043,335.2521951,0.790620043,0.296328804
1466,2266,16,B,3,67.99,0.0511,335.5531707,0.793193046,0.296715202
1465,5741,8,11,16,75.5,0.9187,335.5553659,0.793211812,0.296718021
1464,5745,8,11,3,75.49,0.9187,335.5912195,0.79351832,0.29676405
1463,2264,16,B,1,68.61,0.0737,335.7609756,0.794969544,0.296981987
1462,2265,16,B,2,68.28,0.0624,336.0782927,0.797682248,0.297389365
1461,6200,9,6,11,71.57,0.6383,336.0887805,0.797771907,0.29740283
1460,5768,8,12,8,77.64,0.9817,336.0970732,0.7978428,0.297413476
1459,5754,8,12,11,77.64,0.9817,336.0970732,0.7978428,0.297413476
1457,5756,8,12,13,77.83,0.9573,336.1826829,0.798574667,0.297523384
1458,5766,8,12,6,77.83,0.9573,336.1826829,0.798574667,0.297523384
1456,5656,7,6,8,71.56,0.6383,336.1997561,0.798720624,0.297545302
1455,6201,9,6,12,72.55,0.628,336.207561,0.798787347,0.297555323
1454,5655,7,6,7,72.54,0.628,336.3158537,0.799713127,0.297694351
1453,3821,25,11,2,78.11,0.7768,336.6763415,0.802794893,0.298157153
1452,3838,25,12,18,93.07,0.6276,336.6926829,0.802934594,0.298178132
1451,3225,23,12,1,93.06,0.6276,336.7104878,0.803086806,0.298200991
1450,3215,23,11,17,78.1,0.7768,336.7109756,0.803090976,0.298201617
1449,5755,8,12,12,77.72,0.9694,336.8253659,0.804068884,0.298348474
1448,5767,8,12,7,77.71,0.9694,336.8519512,0.804296159,0.298382604
1447,6199,9,6,10,70.61,0.6489,337.0168293,0.805705681,0.298594278
1446,5657,7,6,9,70.6,0.6489,337.1329268,0.806698184,0.298743327
1445,3817,25,11,15,87.74,0.6454,337.34,0.808468427,0.299009172
1444,3219,23,11,4,87.73,0.6454,337.3607317,0.80864566,0.299035788
1442,3613,24,15,8,86.51,0.9831,337.4246341,0.809191954,0.299117827
1443,3599,24,15,11,86.51,0.9831,337.4246341,0.809191954,0.299117827
1441,6202,9,6,13,73.57,0.6178,337.424878,0.809194039,0.29911814
1440,2835,19,C,11,68.82,0.3158,337.4407317,0.80932957,0.299138493
1439,5654,7,6,6,73.55,0.6178,337.6339024,0.810980963,0.29938649
1438,6226,9,7,2,66.99,0.7496,338.067561,0.814688255,0.29994323
1437,5666,7,7,17,66.98,0.7496,338.1765854,0.815620291,0.300083198
1436,3585,24,14,15,84.06,0.9367,338.2280488,0.816060246,0.300149268
1435,3591,24,14,4,84.05,0.9367,338.2709756,0.816427222,0.300204378
1434,5070,31,A,3,68.85,0.1454,338.4836585,0.818245422,0.300477425
